Metric,Lambda,Success,MetricDistance,L2Distance,Run,Example
WassersteinAproximation-reg=5,1,True,1.1894173622131348,6.423273086547852,3,47
WassersteinAproximation-reg=5,1,True,0.8032466769218445,6.99771785736084,3,48
WassersteinAproximation-reg=5,1,True,1.5197844505310059,9.523612022399902,3,49
WassersteinAproximation-reg=5,1,True,1.5142687559127808,7.5418782234191895,3,50
WassersteinAproximation-reg=5,1,True,1.5209240913391113,8.701362609863281,3,51
WassersteinAproximation-reg=5,1,True,0.8234577178955078,5.857128143310547,3,52
WassersteinAproximation-reg=5,1,True,1.8920100927352905,8.128167152404785,3,53
WassersteinAproximation-reg=5,1,True,1.0438189506530762,6.687432765960693,3,54
WassersteinAproximation-reg=5,1,True,1.435478687286377,8.5202054977417,3,55
WassersteinAproximation-reg=5,1,True,1.268959641456604,7.0823163986206055,3,56
WassersteinAproximation-reg=5,1,True,1.4063100814819336,8.305875778198242,3,57
WassersteinAproximation-reg=5,1,True,0.9281284809112549,7.514601230621338,3,58
WassersteinAproximation-reg=5,1,True,0.8953107595443726,5.817117214202881,3,59
WassersteinAproximation-reg=5,1,True,0.8356510996818542,6.180134296417236,3,60
WassersteinAproximation-reg=5,1,True,1.5309722423553467,9.635107040405273,3,61
WassersteinAproximation-reg=5,1,True,0.4420240521430969,4.667575836181641,3,62
WassersteinAproximation-reg=5,1,True,1.8080288171768188,8.066508293151855,3,63
WassersteinAproximation-reg=5,1,True,0.6860658526420593,5.599957466125488,3,64
WassersteinAproximation-reg=5,1,True,1.4474680423736572,9.078804016113281,3,65
WassersteinAproximation-reg=5,1,True,1.1880625486373901,7.878010272979736,3,66
WassersteinAproximation-reg=5,1,True,0.9925938248634338,6.652136325836182,3,67
WassersteinAproximation-reg=5,1,True,1.4558038711547852,8.075809478759766,3,68
WassersteinAproximation-reg=5,1,True,0.5603176355361938,6.179841995239258,3,69
WassersteinAproximation-reg=5,1,True,1.7476259469985962,7.449319362640381,3,70
WassersteinAproximation-reg=5,1,True,0.7459254264831543,6.35097599029541,3,71
WassersteinAproximation-reg=5,1,False,0.7375388741493225,5.870382785797119,3,72
WassersteinAproximation-reg=5,1,True,0.9973321557044983,6.62327766418457,3,73
WassersteinAproximation-reg=5,1,True,1.4154975414276123,8.9443998336792,3,74
WassersteinAproximation-reg=5,1,True,1.1675496101379395,4.981480121612549,3,75
WassersteinAproximation-reg=5,1,True,1.1499407291412354,7.964727401733398,3,76
WassersteinAproximation-reg=5,1,True,0.9932663440704346,6.836239337921143,3,77
WassersteinAproximation-reg=5,1,True,1.1453052759170532,8.08714771270752,3,78
WassersteinAproximation-reg=5,1,True,1.229599118232727,6.458035469055176,3,79
WassersteinAproximation-reg=5,1,True,1.9954479932785034,10.288433074951172,3,80
WassersteinAproximation-reg=5,1,True,0.8408326506614685,7.350463390350342,3,81
WassersteinAproximation-reg=5,1,True,2.0358662605285645,9.213212013244629,3,82
WassersteinAproximation-reg=5,1,True,1.2276042699813843,5.142719745635986,3,83
WassersteinAproximation-reg=5,1,True,1.3460637331008911,9.07828140258789,3,84
WassersteinAproximation-reg=5,1,True,1.32962167263031,6.392783164978027,3,85
WassersteinAproximation-reg=5,1,True,1.280268907546997,7.811532974243164,3,86
WassersteinAproximation-reg=5,1,True,1.0638617277145386,6.811659336090088,3,87
WassersteinAproximation-reg=5,1,True,1.3548346757888794,8.192461967468262,3,88
WassersteinAproximation-reg=5,1,True,0.7479501366615295,6.638167858123779,3,89
WassersteinAproximation-reg=5,1,True,1.6979188919067383,9.345193862915039,3,90
WassersteinAproximation-reg=5,1,True,0.8183952569961548,5.3590192794799805,3,91
WassersteinAproximation-reg=5,1,True,1.0699411630630493,7.79242467880249,3,92
WassersteinAproximation-reg=5,1,True,0.6556329727172852,5.870062828063965,3,93
WassersteinAproximation-reg=5,1,True,1.0337858200073242,7.996779918670654,3,94
WassersteinAproximation-reg=5,1,True,1.240037441253662,7.545792579650879,3,95
WassersteinAproximation-reg=5,1,True,1.0018062591552734,7.374983310699463,3,96
WassersteinAproximation-reg=5,1,True,1.216300368309021,8.052947044372559,3,97
WassersteinAproximation-reg=5,1,True,1.414222002029419,7.654005527496338,3,98
WassersteinAproximation-reg=5,1,True,1.2905486822128296,7.023681640625,3,99
WassersteinAproximation-reg=5,1,True,0.7156389951705933,4.829265594482422,3,100
WassersteinAproximation-reg=5,0.1,True,1.177552342414856,7.593356609344482,3,1
WassersteinAproximation-reg=5,0.1,True,1.1332428455352783,7.911839962005615,3,2
WassersteinAproximation-reg=5,0.1,True,1.6508347988128662,7.410167694091797,3,3
WassersteinAproximation-reg=5,0.1,True,1.1117099523544312,4.784763336181641,3,4
WassersteinAproximation-reg=5,0.1,True,0.9676187038421631,8.426859855651855,3,5
WassersteinAproximation-reg=5,0.1,True,0.4507197141647339,4.59378719329834,3,6
WassersteinAproximation-reg=5,0.1,False,0.900261640548706,6.976413726806641,3,7
WassersteinAproximation-reg=5,0.1,True,0.46898216009140015,4.638687610626221,3,8
WassersteinAproximation-reg=5,0.1,True,1.345820426940918,9.218266487121582,3,9
WassersteinAproximation-reg=5,0.1,True,0.9090461134910583,5.977137565612793,3,10
WassersteinAproximation-reg=5,0.1,True,1.269497036933899,7.5409932136535645,3,11
WassersteinAproximation-reg=5,0.1,True,1.0559747219085693,6.675703048706055,3,12
WassersteinAproximation-reg=5,0.1,True,0.9365358948707581,6.346716403961182,3,13
WassersteinAproximation-reg=5,0.1,True,0.7148265242576599,6.1701273918151855,3,14
WassersteinAproximation-reg=5,0.1,True,1.830904245376587,8.014265060424805,3,15
WassersteinAproximation-reg=5,0.1,True,0.6337535381317139,4.652851104736328,3,16
WassersteinAproximation-reg=5,0.1,True,1.2388908863067627,8.35120964050293,3,17
WassersteinAproximation-reg=5,0.1,False,0.2517740726470947,4.147667407989502,3,18
WassersteinAproximation-reg=5,0.1,True,1.3647884130477905,8.689083099365234,3,19
WassersteinAproximation-reg=5,0.1,True,0.6247154474258423,5.013669490814209,3,20
WassersteinAproximation-reg=5,0.1,True,1.8256587982177734,7.810766220092773,3,21
WassersteinAproximation-reg=5,0.1,True,1.3136682510375977,5.625377178192139,3,22
WassersteinAproximation-reg=5,0.1,False,0.9083380699157715,8.102893829345703,3,23
WassersteinAproximation-reg=5,0.1,True,0.893625795841217,7.11958122253418,3,24
WassersteinAproximation-reg=5,0.1,True,1.3525946140289307,8.977004051208496,3,25
WassersteinAproximation-reg=5,0.1,True,0.8304215669631958,5.559974193572998,3,26
WassersteinAproximation-reg=5,0.1,True,1.5430488586425781,8.760127067565918,3,27
WassersteinAproximation-reg=5,0.1,True,0.46878233551979065,4.384243011474609,3,28
WassersteinAproximation-reg=5,0.1,True,1.0530672073364258,6.431002616882324,3,29
WassersteinAproximation-reg=5,0.1,True,0.8239610195159912,6.43211555480957,3,30
WassersteinAproximation-reg=5,0.1,False,0.7130892276763916,6.926012992858887,3,31
WassersteinAproximation-reg=5,0.1,True,0.9966101050376892,5.938399314880371,3,32
WassersteinAproximation-reg=5,0.1,False,1.2495229244232178,8.439742088317871,3,33
WassersteinAproximation-reg=5,0.1,False,0.603912353515625,6.187477111816406,3,34
WassersteinAproximation-reg=5,0.1,True,1.5895335674285889,9.872811317443848,3,35
WassersteinAproximation-reg=5,0.1,True,0.6777033805847168,4.83698034286499,3,36
WassersteinAproximation-reg=5,0.1,True,1.3951632976531982,7.469260215759277,3,37
WassersteinAproximation-reg=5,0.1,True,1.0501846075057983,6.3559770584106445,3,38
WassersteinAproximation-reg=5,0.1,True,1.32050621509552,6.824534893035889,3,39
WassersteinAproximation-reg=5,0.1,True,0.7457420825958252,6.389157772064209,3,40
WassersteinAproximation-reg=5,0.1,True,1.346937894821167,9.874757766723633,3,41
WassersteinAproximation-reg=5,0.1,False,0.4133087992668152,4.482757091522217,3,42
WassersteinAproximation-reg=5,0.1,True,1.3822405338287354,9.946512222290039,3,43
WassersteinAproximation-reg=5,0.1,True,1.2441952228546143,5.372873783111572,3,44
WassersteinAproximation-reg=5,0.1,True,0.9296572804450989,8.793068885803223,3,45
WassersteinAproximation-reg=5,0.1,True,0.8048855066299438,7.133316993713379,3,46
WassersteinAproximation-reg=5,0.1,True,1.08339262008667,6.149397850036621,3,47
WassersteinAproximation-reg=5,0.1,True,0.5293478965759277,5.717651844024658,3,48
WassersteinAproximation-reg=5,0.1,True,1.5164659023284912,9.462116241455078,3,49
WassersteinAproximation-reg=5,0.1,True,1.3476641178131104,7.108212471008301,3,50
WassersteinAproximation-reg=5,0.1,True,1.130467176437378,7.1440911293029785,3,51
WassersteinAproximation-reg=5,0.1,True,0.7534139156341553,5.549712657928467,3,52
WassersteinAproximation-reg=5,0.1,True,1.8964715003967285,8.11213207244873,3,53
WassersteinAproximation-reg=5,0.1,True,0.801228404045105,6.006840229034424,3,54
WassersteinAproximation-reg=5,0.1,True,1.292733073234558,8.137253761291504,3,55
WassersteinAproximation-reg=5,0.1,False,1.0541276931762695,6.7080183029174805,3,56
WassersteinAproximation-reg=5,0.1,False,1.1651394367218018,7.912830829620361,3,57
WassersteinAproximation-reg=5,0.1,True,0.6309557557106018,5.970491409301758,3,58
WassersteinAproximation-reg=5,0.1,True,0.9064778089523315,5.838746547698975,3,59
WassersteinAproximation-reg=5,0.1,True,0.7416410446166992,5.849735260009766,3,60
WassersteinAproximation-reg=5,0.1,True,1.4484058618545532,9.406843185424805,3,61
WassersteinAproximation-reg=5,0.1,True,0.369288831949234,4.575658321380615,3,62
WassersteinAproximation-reg=5,0.1,True,1.9444650411605835,8.23011302947998,3,63
WassersteinAproximation-reg=5,0.1,True,0.476611852645874,5.276665687561035,3,64
WassersteinAproximation-reg=5,0.1,True,1.4204511642456055,8.906350135803223,3,65
WassersteinAproximation-reg=5,0.1,True,1.105517864227295,7.536397457122803,3,66
WassersteinAproximation-reg=5,0.1,True,0.9393855333328247,6.370416164398193,3,67
WassersteinAproximation-reg=5,0.1,True,1.3624029159545898,7.8499040603637695,3,68
WassersteinAproximation-reg=5,0.1,True,0.5026187896728516,5.685204029083252,3,69
WassersteinAproximation-reg=5,0.1,True,1.8581880331039429,7.627202033996582,3,70
WassersteinAproximation-reg=5,0.1,True,0.6418451070785522,6.170151710510254,3,71
WassersteinAproximation-reg=5,0.1,False,0.7835255861282349,5.9175238609313965,3,72
WassersteinAproximation-reg=5,0.1,True,0.9923475980758667,6.450395584106445,3,73
WassersteinAproximation-reg=5,0.1,True,1.355126976966858,8.846857070922852,3,74
WassersteinAproximation-reg=5,0.1,True,1.2627160549163818,5.097690105438232,3,75
WassersteinAproximation-reg=5,0.1,True,1.0154924392700195,7.3696208000183105,3,76
WassersteinAproximation-reg=5,0.1,True,0.9458363056182861,6.687106609344482,3,77
WassersteinAproximation-reg=5,0.1,True,1.0529136657714844,7.6376848220825195,3,78
WassersteinAproximation-reg=5,0.1,True,1.0951762199401855,6.328907012939453,3,79
WassersteinAproximation-reg=5,0.1,True,1.7038639783859253,9.622020721435547,3,80
WassersteinAproximation-reg=5,0.1,True,0.6994180679321289,6.643984317779541,3,81
WassersteinAproximation-reg=5,0.1,True,2.1573331356048584,9.347537994384766,3,82
WassersteinAproximation-reg=5,0.1,True,1.2574421167373657,5.096220970153809,3,83
WassersteinAproximation-reg=5,0.1,True,1.0554356575012207,8.382110595703125,3,84
WassersteinAproximation-reg=5,0.1,True,1.0946489572525024,5.858948707580566,3,85
WassersteinAproximation-reg=5,0.1,True,1.2281811237335205,7.774770736694336,3,86
WassersteinAproximation-reg=5,0.1,True,0.9786480069160461,6.3810906410217285,3,87
WassersteinAproximation-reg=5,0.1,True,1.0662416219711304,7.563703536987305,3,88
WassersteinAproximation-reg=5,0.1,True,0.5448911786079407,5.663078308105469,3,89
WassersteinAproximation-reg=5,0.1,True,1.4447954893112183,9.114479064941406,3,90
WassersteinAproximation-reg=5,0.1,True,0.7259366512298584,4.954323768615723,3,91
WassersteinAproximation-reg=5,0.1,True,0.941461980342865,7.335799694061279,3,92
WassersteinAproximation-reg=5,0.1,False,0.3845846652984619,4.606190204620361,3,93
WassersteinAproximation-reg=5,0.1,True,0.9695908427238464,7.873508453369141,3,94
WassersteinAproximation-reg=5,0.1,True,1.1829994916915894,7.342477798461914,3,95
WassersteinAproximation-reg=5,0.1,True,1.0154948234558105,7.138849258422852,3,96
WassersteinAproximation-reg=5,0.1,True,0.8730557560920715,6.658348083496094,3,97
WassersteinAproximation-reg=5,0.1,True,1.3831675052642822,7.497645854949951,3,98
WassersteinAproximation-reg=5,0.1,True,1.1647775173187256,7.020080089569092,3,99
WassersteinAproximation-reg=5,0.1,True,0.663293719291687,4.549128532409668,3,100
WassersteinAproximation-reg=5,0.01,False,0.9118525385856628,6.9419403076171875,3,1
WassersteinAproximation-reg=5,0.01,False,0.5928370356559753,4.475518226623535,3,2
WassersteinAproximation-reg=5,0.01,True,1.6629976034164429,7.4308295249938965,3,3
WassersteinAproximation-reg=5,0.01,True,1.1145743131637573,4.691349029541016,3,4
WassersteinAproximation-reg=5,0.01,True,0.9583891034126282,8.299501419067383,3,5
WassersteinAproximation-reg=5,0.01,False,0.41218101978302,4.340022563934326,3,6
WassersteinAproximation-reg=5,0.01,False,0.951748251914978,7.101348400115967,3,7
WassersteinAproximation-reg=5,0.01,False,0.4132065176963806,4.3381667137146,3,8
WassersteinAproximation-reg=5,0.01,False,1.001806616783142,8.06166934967041,3,9
WassersteinAproximation-reg=5,0.01,False,0.8790408372879028,5.521892070770264,3,10
WassersteinAproximation-reg=5,0.01,False,1.216257095336914,7.261641502380371,3,11
WassersteinAproximation-reg=5,0.01,True,1.1928458213806152,7.1085638999938965,3,12
WassersteinAproximation-reg=5,0.01,False,0.5918079018592834,4.835300922393799,3,13
WassersteinAproximation-reg=5,0.01,False,0.2655334770679474,3.860426902770996,3,14
WassersteinAproximation-reg=5,0.01,True,1.712731122970581,7.666095733642578,3,15
WassersteinAproximation-reg=5,0.01,False,0.5946434736251831,4.378233432769775,3,16
WassersteinAproximation-reg=5,0.01,False,1.2195836305618286,8.007802963256836,3,17
WassersteinAproximation-reg=5,0.01,False,0.26828670501708984,4.199917316436768,3,18
WassersteinAproximation-reg=5,0.01,False,1.2658287286758423,8.410505294799805,3,19
WassersteinAproximation-reg=5,0.01,False,0.6097947955131531,5.030876159667969,3,20
WassersteinAproximation-reg=5,0.01,False,1.7704086303710938,7.670356273651123,3,21
WassersteinAproximation-reg=5,0.01,True,1.3808473348617554,5.687048435211182,3,22
WassersteinAproximation-reg=5,0.01,False,0.8948765397071838,8.010539054870605,3,23
WassersteinAproximation-reg=5,0.01,False,0.3233132064342499,3.851895332336426,3,24
WassersteinAproximation-reg=5,0.01,False,1.0109401941299438,7.852215766906738,3,25
WassersteinAproximation-reg=5,0.01,False,0.5970383882522583,4.51167631149292,3,26
WassersteinAproximation-reg=5,0.01,True,1.5608750581741333,8.841042518615723,3,27
WassersteinAproximation-reg=5,0.01,True,0.5022473931312561,4.410724639892578,3,28
WassersteinAproximation-reg=5,0.01,False,0.7730206847190857,5.314121723175049,3,29
WassersteinAproximation-reg=5,0.01,False,0.3549450635910034,4.096290588378906,3,30
WassersteinAproximation-reg=5,0.01,False,0.7363728880882263,6.879915237426758,3,31
WassersteinAproximation-reg=5,0.01,False,0.4834100008010864,4.10976505279541,3,32
WassersteinAproximation-reg=5,0.01,False,0.814620316028595,7.0789947509765625,3,33
WassersteinAproximation-reg=5,0.01,False,0.39045450091362,4.624841213226318,3,34
WassersteinAproximation-reg=5,0.01,False,1.1124358177185059,8.56026840209961,3,35
WassersteinAproximation-reg=5,0.01,True,0.6034750938415527,4.586682319641113,3,36
WassersteinAproximation-reg=5,0.01,False,1.2983317375183105,7.167596817016602,3,37
WassersteinAproximation-reg=5,0.01,False,0.9308454990386963,5.811030387878418,3,38
WassersteinAproximation-reg=5,0.01,False,1.0441075563430786,6.390735626220703,3,39
WassersteinAproximation-reg=5,0.01,False,0.4855339527130127,4.765538692474365,3,40
WassersteinAproximation-reg=5,0.01,False,1.202970266342163,9.047406196594238,3,41
WassersteinAproximation-reg=5,0.01,False,0.39227715134620667,4.361276626586914,3,42
WassersteinAproximation-reg=5,0.01,False,1.0958958864212036,9.136195182800293,3,43
WassersteinAproximation-reg=5,0.01,True,1.3320144414901733,5.596002101898193,3,44
WassersteinAproximation-reg=5,0.01,True,0.9335451126098633,8.751770973205566,3,45
WassersteinAproximation-reg=5,0.01,False,0.2337495982646942,4.070948123931885,3,46
WassersteinAproximation-reg=5,0.01,False,1.1045842170715332,6.009547710418701,3,47
WassersteinAproximation-reg=5,0.01,False,0.2944220304489136,4.192206382751465,3,48
WassersteinAproximation-reg=5,0.01,False,1.2629945278167725,8.619027137756348,3,49
WassersteinAproximation-reg=5,0.01,False,1.1182786226272583,6.086698055267334,3,50
WassersteinAproximation-reg=5,0.01,True,1.1194344758987427,7.027096271514893,3,51
WassersteinAproximation-reg=5,0.01,False,0.6652446985244751,5.08475923538208,3,52
WassersteinAproximation-reg=5,0.01,False,1.8903669118881226,7.97409725189209,3,53
WassersteinAproximation-reg=5,0.01,False,0.5854790210723877,4.629220008850098,3,54
WassersteinAproximation-reg=5,0.01,False,1.22287118434906,7.481921672821045,3,55
WassersteinAproximation-reg=5,0.01,False,0.4009144604206085,4.127717018127441,3,56
WassersteinAproximation-reg=5,0.01,False,0.8214385509490967,6.346421718597412,3,57
WassersteinAproximation-reg=5,0.01,False,0.45337092876434326,4.68650484085083,3,58
WassersteinAproximation-reg=5,0.01,True,0.9307039976119995,5.917330741882324,3,59
WassersteinAproximation-reg=5,0.01,False,0.5833891034126282,4.839463233947754,3,60
WassersteinAproximation-reg=5,0.01,False,1.1282265186309814,8.35218334197998,3,61
WassersteinAproximation-reg=5,0.01,False,0.291177362203598,4.021623134613037,3,62
WassersteinAproximation-reg=5,0.01,True,1.8647855520248413,8.101807594299316,3,63
WassersteinAproximation-reg=5,0.01,False,0.28882139921188354,4.15216064453125,3,64
WassersteinAproximation-reg=5,0.01,False,1.285959243774414,8.411575317382812,3,65
WassersteinAproximation-reg=5,0.01,False,0.49886178970336914,4.5894455909729,3,66
WassersteinAproximation-reg=5,0.01,False,0.8636593818664551,5.955293655395508,3,67
WassersteinAproximation-reg=5,0.01,True,1.3771157264709473,7.6313252449035645,3,68
WassersteinAproximation-reg=5,0.01,False,0.41725975275039673,4.8414740562438965,3,69
WassersteinAproximation-reg=5,0.01,True,1.8060144186019897,7.612314224243164,3,70
WassersteinAproximation-reg=5,0.01,False,0.5004486441612244,5.156042575836182,3,71
WassersteinAproximation-reg=5,0.01,False,0.7240121960639954,5.731380939483643,3,72
WassersteinAproximation-reg=5,0.01,False,0.8336520195007324,5.909714221954346,3,73
WassersteinAproximation-reg=5,0.01,False,1.175148606300354,8.075078964233398,3,74
WassersteinAproximation-reg=5,0.01,True,1.265693187713623,5.327581405639648,3,75
WassersteinAproximation-reg=5,0.01,False,0.6238840818405151,6.2735066413879395,3,76
WassersteinAproximation-reg=5,0.01,True,0.9086580276489258,6.428106307983398,3,77
WassersteinAproximation-reg=5,0.01,False,1.0140005350112915,7.436625003814697,3,78
WassersteinAproximation-reg=5,0.01,False,0.5317988991737366,4.374546527862549,3,79
WassersteinAproximation-reg=5,0.01,False,1.3296501636505127,9.100747108459473,3,80
WassersteinAproximation-reg=5,0.01,False,0.46870434284210205,4.836623191833496,3,81
WassersteinAproximation-reg=5,0.01,True,2.051622152328491,9.154099464416504,3,82
WassersteinAproximation-reg=5,0.01,True,1.4112277030944824,5.3613128662109375,3,83
WassersteinAproximation-reg=5,0.01,False,0.9334321618080139,7.783061981201172,3,84
WassersteinAproximation-reg=5,0.01,False,0.6555733680725098,4.543495178222656,3,85
WassersteinAproximation-reg=5,0.01,True,1.0971579551696777,7.0957112312316895,3,86
WassersteinAproximation-reg=5,0.01,False,0.7205591201782227,4.996049880981445,3,87
WassersteinAproximation-reg=5,0.01,False,0.8395744562149048,6.440853595733643,3,88
WassersteinAproximation-reg=5,0.01,False,0.4143716096878052,4.660366058349609,3,89
WassersteinAproximation-reg=5,0.01,False,0.9055387377738953,7.429055690765381,3,90
WassersteinAproximation-reg=5,0.01,False,0.6457013487815857,4.7444868087768555,3,91
WassersteinAproximation-reg=5,0.01,True,0.8684976696968079,6.886486530303955,3,92
WassersteinAproximation-reg=5,0.01,False,0.40582653880119324,4.656176567077637,3,93
WassersteinAproximation-reg=5,0.01,False,0.9587454795837402,7.603565692901611,3,94
WassersteinAproximation-reg=5,0.01,False,1.08860182762146,6.688780784606934,3,95
WassersteinAproximation-reg=5,0.01,True,0.9646687507629395,7.224149703979492,3,96
WassersteinAproximation-reg=5,0.01,False,0.6400635242462158,4.864629745483398,3,97
WassersteinAproximation-reg=5,0.01,False,1.0945372581481934,6.362712860107422,3,98
WassersteinAproximation-reg=5,0.01,False,0.6228793263435364,4.689882278442383,3,99
WassersteinAproximation-reg=5,0.01,False,0.5721269845962524,4.326257705688477,3,100
WassersteinAproximation-reg=5,0.001,False,0.8772175312042236,6.910897731781006,3,1
WassersteinAproximation-reg=5,0.001,False,0.5846249461174011,4.820471286773682,3,2
WassersteinAproximation-reg=5,0.001,True,1.6523014307022095,7.282934188842773,3,3
WassersteinAproximation-reg=5,0.001,True,1.0702215433120728,4.653637886047363,3,4
WassersteinAproximation-reg=5,0.001,True,0.9768074750900269,8.323400497436523,3,5
WassersteinAproximation-reg=5,0.001,False,0.3597043752670288,4.1392598152160645,3,6
WassersteinAproximation-reg=5,0.001,False,1.0146753787994385,7.172096252441406,3,7
WassersteinAproximation-reg=5,0.001,False,0.39177843928337097,4.453621864318848,3,8
WassersteinAproximation-reg=5,0.001,False,0.9604375958442688,8.081050872802734,3,9
WassersteinAproximation-reg=5,0.001,False,0.8866791725158691,5.448051452636719,3,10
WassersteinAproximation-reg=5,0.001,False,1.2015938758850098,7.235616207122803,3,11
WassersteinAproximation-reg=5,0.001,True,1.091243028640747,6.784791946411133,3,12
WassersteinAproximation-reg=5,0.001,False,0.6156107783317566,4.888377666473389,3,13
WassersteinAproximation-reg=5,0.001,False,0.28949376940727234,3.9648499488830566,3,14
WassersteinAproximation-reg=5,0.001,False,1.794103980064392,7.8137006759643555,3,15
WassersteinAproximation-reg=5,0.001,False,0.5729800462722778,4.387052536010742,3,16
WassersteinAproximation-reg=5,0.001,False,1.2006678581237793,7.964987754821777,3,17
WassersteinAproximation-reg=5,0.001,False,0.2624066472053528,4.110164642333984,3,18
WassersteinAproximation-reg=5,0.001,False,1.3758302927017212,8.557028770446777,3,19
WassersteinAproximation-reg=5,0.001,False,0.640557050704956,4.934333801269531,3,20
WassersteinAproximation-reg=5,0.001,False,1.832849383354187,7.768675327301025,3,21
WassersteinAproximation-reg=5,0.001,True,1.423559308052063,5.796339511871338,3,22
WassersteinAproximation-reg=5,0.001,False,0.9205565452575684,8.147636413574219,3,23
WassersteinAproximation-reg=5,0.001,False,0.29516667127609253,3.92165207862854,3,24
WassersteinAproximation-reg=5,0.001,False,0.9793493747711182,7.6456475257873535,3,25
WassersteinAproximation-reg=5,0.001,False,0.5909044742584229,4.436324596405029,3,26
WassersteinAproximation-reg=5,0.001,True,1.4895644187927246,8.666604995727539,3,27
WassersteinAproximation-reg=5,0.001,True,0.5685122013092041,4.691112041473389,3,28
WassersteinAproximation-reg=5,0.001,False,0.7903905510902405,5.432989120483398,3,29
WassersteinAproximation-reg=5,0.001,False,0.344203382730484,4.124077320098877,3,30
WassersteinAproximation-reg=5,0.001,False,0.7195441722869873,6.8030476570129395,3,31
WassersteinAproximation-reg=5,0.001,False,0.5037503242492676,4.163949966430664,3,32
WassersteinAproximation-reg=5,0.001,False,0.8302581310272217,7.135514736175537,3,33
WassersteinAproximation-reg=5,0.001,False,0.36560580134391785,4.289773464202881,3,34
WassersteinAproximation-reg=5,0.001,False,1.0987229347229004,8.552918434143066,3,35
WassersteinAproximation-reg=5,0.001,False,0.6605648994445801,4.8353376388549805,3,36
WassersteinAproximation-reg=5,0.001,False,1.3189932107925415,7.107415199279785,3,37
WassersteinAproximation-reg=5,0.001,False,0.8702020049095154,5.593557357788086,3,38
WassersteinAproximation-reg=5,0.001,False,0.9935411810874939,6.081820487976074,3,39
WassersteinAproximation-reg=5,0.001,False,0.46565115451812744,4.645808219909668,3,40
WassersteinAproximation-reg=5,0.001,False,1.1606404781341553,8.918834686279297,3,41
WassersteinAproximation-reg=5,0.001,False,0.39249545335769653,4.423917770385742,3,42
WassersteinAproximation-reg=5,0.001,False,1.1233381032943726,9.258191108703613,3,43
WassersteinAproximation-reg=5,0.001,True,1.212162971496582,5.30199670791626,3,44
WassersteinAproximation-reg=5,0.001,True,0.9175861477851868,8.82331657409668,3,45
WassersteinAproximation-reg=5,0.001,False,0.20783868432044983,3.888847589492798,3,46
WassersteinAproximation-reg=5,0.001,False,1.1104326248168945,5.825303554534912,3,47
WassersteinAproximation-reg=5,0.001,False,0.31513115763664246,4.266021728515625,3,48
WassersteinAproximation-reg=5,0.001,False,1.2993582487106323,8.730329513549805,3,49
WassersteinAproximation-reg=5,0.001,False,1.0606939792633057,5.936860084533691,3,50
WassersteinAproximation-reg=5,0.001,False,1.1686593294143677,7.244167804718018,3,51
WassersteinAproximation-reg=5,0.001,False,0.6939220428466797,5.185606956481934,3,52
WassersteinAproximation-reg=5,0.001,False,1.7382097244262695,7.6943678855896,3,53
WassersteinAproximation-reg=5,0.001,False,0.5959383249282837,4.5794501304626465,3,54
WassersteinAproximation-reg=5,0.001,False,1.133552074432373,7.201763153076172,3,55
WassersteinAproximation-reg=5,0.001,False,0.40476876497268677,4.1549763679504395,3,56
WassersteinAproximation-reg=5,0.001,False,0.8373307585716248,6.342782020568848,3,57
WassersteinAproximation-reg=5,0.001,False,0.4701085090637207,4.763466835021973,3,58
WassersteinAproximation-reg=5,0.001,True,0.8751022815704346,5.786389350891113,3,59
WassersteinAproximation-reg=5,0.001,False,0.5607805848121643,4.584654808044434,3,60
WassersteinAproximation-reg=5,0.001,False,1.148655652999878,8.514853477478027,3,61
WassersteinAproximation-reg=5,0.001,False,0.27328839898109436,4.131757736206055,3,62
WassersteinAproximation-reg=5,0.001,True,1.7345707416534424,7.938536167144775,3,63
WassersteinAproximation-reg=5,0.001,False,0.2659381628036499,4.165191173553467,3,64
WassersteinAproximation-reg=5,0.001,False,1.3696855306625366,8.502354621887207,3,65
WassersteinAproximation-reg=5,0.001,False,0.47196105122566223,4.487124443054199,3,66
WassersteinAproximation-reg=5,0.001,False,0.8582924008369446,5.975872993469238,3,67
WassersteinAproximation-reg=5,0.001,False,1.3380413055419922,7.595517635345459,3,68
WassersteinAproximation-reg=5,0.001,False,0.4117426872253418,4.765536785125732,3,69
WassersteinAproximation-reg=5,0.001,True,1.8021445274353027,7.552890300750732,3,70
WassersteinAproximation-reg=5,0.001,False,0.4928470253944397,5.11654806137085,3,71
WassersteinAproximation-reg=5,0.001,False,0.9141367077827454,6.246976852416992,3,72
WassersteinAproximation-reg=5,0.001,False,0.8217117190361023,5.821802139282227,3,73
WassersteinAproximation-reg=5,0.001,False,1.2028136253356934,8.091435432434082,3,74
WassersteinAproximation-reg=5,0.001,True,1.3168047666549683,5.3072285652160645,3,75
WassersteinAproximation-reg=5,0.001,False,0.6017737984657288,6.2181220054626465,3,76
WassersteinAproximation-reg=5,0.001,True,0.9287638664245605,6.486786365509033,3,77
WassersteinAproximation-reg=5,0.001,False,0.9804574847221375,7.218094348907471,3,78
WassersteinAproximation-reg=5,0.001,False,0.5345602631568909,4.415616989135742,3,79
WassersteinAproximation-reg=5,0.001,False,1.3007190227508545,8.958282470703125,3,80
WassersteinAproximation-reg=5,0.001,False,0.4736517071723938,4.9497833251953125,3,81
