,metric_name,lambda,is_adversarial,metric_distance,l2_distance,benign_index,file_name
636,L1,1000.0,True,33.63386154174805,3.749647378921509,12,L1_lambda1000_adv_dist33.63386154174805_d23.749647378921509_12
637,L1,1000.0,True,44.66061782836914,4.2419891357421875,5,L1_lambda1000_adv_dist44.66061782836914_d24.2419891357421875_5
638,L1,1000.0,True,50.19086456298828,5.308972358703613,20,L1_lambda1000_adv_dist50.19086456298828_d25.308972358703613_20
639,L1,1000.0,True,51.31056594848633,5.139674663543701,13,L1_lambda1000_adv_dist51.31056594848633_d25.139674663543701_13
640,L1,100.0,True,11.416132926940918,1.4461066722869873,6,L1_lambda100_adv_dist11.416132926940918_d21.4461066722869873_6
641,L1,100.0,True,14.000268936157227,1.908279299736023,17,L1_lambda100_adv_dist14.000268936157227_d21.908279299736023_17
642,L1,100.0,True,15.632040023803711,2.006622076034546,10,L1_lambda100_adv_dist15.632040023803711_d22.006622076034546_10
643,L1,100.0,True,16.704683303833008,2.294879198074341,15,L1_lambda100_adv_dist16.704683303833008_d22.294879198074341_15
644,L1,100.0,True,16.76803970336914,2.590937614440918,7,L1_lambda100_adv_dist16.76803970336914_d22.590937614440918_7
645,L1,100.0,True,17.71105194091797,1.9653350114822388,18,L1_lambda100_adv_dist17.71105194091797_d21.9653350114822388_18
646,L1,100.0,True,18.642993927001953,1.9091591835021973,14,L1_lambda100_adv_dist18.642993927001953_d21.9091591835021973_14
647,L1,100.0,True,23.134403228759766,2.596548080444336,3,L1_lambda100_adv_dist23.134403228759766_d22.596548080444336_3
648,L1,100.0,True,23.229711532592773,2.5007855892181396,8,L1_lambda100_adv_dist23.229711532592773_d22.5007855892181396_8
649,L1,100.0,True,26.18190574645996,2.9788923263549805,19,L1_lambda100_adv_dist26.18190574645996_d22.9788923263549805_19
650,L1,100.0,True,27.160411834716797,3.1508426666259766,11,L1_lambda100_adv_dist27.160411834716797_d23.1508426666259766_11
651,L1,100.0,True,27.175662994384766,2.8960089683532715,4,L1_lambda100_adv_dist27.175662994384766_d22.8960089683532715_4
652,L1,100.0,True,27.573076248168945,3.0634942054748535,9,L1_lambda100_adv_dist27.573076248168945_d23.0634942054748535_9
653,L1,100.0,True,35.49823760986328,3.8369140625,5,L1_lambda100_adv_dist35.49823760986328_d23.8369140625_5
654,L1,100.0,True,36.436729431152344,5.037667751312256,20,L1_lambda100_adv_dist36.436729431152344_d25.037667751312256_20
655,L1,100.0,True,53.66347885131836,5.191476821899414,13,L1_lambda100_adv_dist53.66347885131836_d25.191476821899414_13
656,L1,100.0,True,9.492574691772461,1.2005201578140259,2,L1_lambda100_adv_dist9.492574691772461_d21.2005201578140259_2
657,L1,100.0,False,3.950941324234009,0.16306637227535248,1,L1_lambda100_ben_dist3.950941324234009_d20.16306637227535248_1
658,L1,100.0,False,3.9862167835235596,0.16426007449626923,12,L1_lambda100_ben_dist3.9862167835235596_d20.16426007449626923_12
659,L1,100.0,False,4.051286697387695,0.16539418697357178,16,L1_lambda100_ben_dist4.051286697387695_d20.16539418697357178_16
660,L1,10.0,True,13.230862617492676,1.9233812093734741,10,L1_lambda10_adv_dist13.230862617492676_d21.9233812093734741_10
661,L1,10.0,True,13.494746208190918,1.8126826286315918,17,L1_lambda10_adv_dist13.494746208190918_d21.8126826286315918_17
662,L1,10.0,True,14.993077278137207,1.8138251304626465,14,L1_lambda10_adv_dist14.993077278137207_d21.8138251304626465_14
663,L1,10.0,True,16.007904052734375,2.007279634475708,18,L1_lambda10_adv_dist16.007904052734375_d22.007279634475708_18
664,L1,10.0,True,16.693021774291992,2.175854206085205,15,L1_lambda10_adv_dist16.693021774291992_d22.175854206085205_15
665,L1,10.0,True,19.21727180480957,2.625243663787842,3,L1_lambda10_adv_dist19.21727180480957_d22.625243663787842_3
666,L1,10.0,True,19.522655487060547,2.7462475299835205,5,L1_lambda10_adv_dist19.522655487060547_d22.7462475299835205_5
667,L1,10.0,True,19.658843994140625,2.850447416305542,9,L1_lambda10_adv_dist19.658843994140625_d22.850447416305542_9
668,L1,10.0,True,20.295534133911133,2.8386430740356445,19,L1_lambda10_adv_dist20.295534133911133_d22.8386430740356445_19
669,L1,10.0,True,23.008665084838867,2.680748462677002,4,L1_lambda10_adv_dist23.008665084838867_d22.680748462677002_4
670,L1,10.0,True,23.696317672729492,2.655015468597412,8,L1_lambda10_adv_dist23.696317672729492_d22.655015468597412_8
671,L1,10.0,True,34.49092483520508,4.841753959655762,20,L1_lambda10_adv_dist34.49092483520508_d24.841753959655762_20
672,L1,10.0,True,41.492828369140625,4.855794429779053,13,L1_lambda10_adv_dist41.492828369140625_d24.855794429779053_13
673,L1,10.0,True,8.103822708129883,1.3791401386260986,7,L1_lambda10_adv_dist8.103822708129883_d21.3791401386260986_7
674,L1,10.0,True,9.288666725158691,1.2734644412994385,6,L1_lambda10_adv_dist9.288666725158691_d21.2734644412994385_6
675,L1,10.0,False,3.8665878772735596,0.16020001471042633,12,L1_lambda10_ben_dist3.8665878772735596_d20.16020001471042633_12
676,L1,10.0,False,3.872837781906128,0.1591503620147705,11,L1_lambda10_ben_dist3.872837781906128_d20.1591503620147705_11
677,L1,10.0,False,3.8867387771606445,0.16024278104305267,1,L1_lambda10_ben_dist3.8867387771606445_d20.16024278104305267_1
678,L1,10.0,False,3.932861328125,0.1617283672094345,16,L1_lambda10_ben_dist3.932861328125_d20.1617283672094345_16
679,L1,10.0,False,3.998450756072998,0.16346138715744019,2,L1_lambda10_ben_dist3.998450756072998_d20.16346138715744019_2
680,L1,1.0,False,3.749361038208008,0.1567150354385376,4,L1_lambda1_ben_dist3.749361038208008_d20.1567150354385376_4
681,L1,1.0,False,3.8001277446746826,0.15781855583190918,20,L1_lambda1_ben_dist3.8001277446746826_d20.15781855583190918_20
682,L1,1.0,False,3.8325555324554443,0.15860271453857422,18,L1_lambda1_ben_dist3.8325555324554443_d20.15860271453857422_18
683,L1,1.0,False,3.8676440715789795,0.16084155440330505,9,L1_lambda1_ben_dist3.8676440715789795_d20.16084155440330505_9
684,L1,1.0,False,3.8963372707366943,0.16044332087039948,15,L1_lambda1_ben_dist3.8963372707366943_d20.16044332087039948_15
